data,explainer,scale,coverage,hit_rate,execution_time
SVHN,YADEA,False,0.4666666666666667,0.03,15.881086826324465
SVHN,YADEA,True,0.6,0.0,5.275433301925659
SVHN,RPS,False,0.2266666666666666,0.01,1.62096905708313
SVHN,IF,True,0.3633333333333333,0.0,88.26180338859558
SVHN,TracIn,True,0.36,0.0,67.55893445014954
SVHN,YADEA,False,0.5233333333333333,0.06,16.26832675933838
SVHN,YADEA,True,0.6566666666666666,0.04,5.266558885574341
SVHN,RPS,False,0.2366666666666666,0.0,1.586766004562378
SVHN,IF,True,0.3733333333333333,0.0,89.76622128486633
SVHN,TracIn,True,0.3733333333333333,0.0,68.0847635269165
SVHN,YADEA,False,0.4433333333333333,0.01,16.162195205688477
SVHN,YADEA,True,0.6733333333333333,0.02,5.331427335739136
SVHN,RPS,False,0.2233333333333333,0.0,1.6116621494293213
SVHN,IF,True,0.3366666666666666,0.01,89.49706506729126
SVHN,TracIn,True,0.3366666666666666,0.01,70.56901621818542
SVHN,YADEA,False,0.4833333333333333,0.04,16.42894721031189
SVHN,YADEA,True,0.65,0.03,5.337381601333618
SVHN,RPS,False,0.23,0.0,1.6040043830871582
SVHN,IF,True,0.34,0.0,90.32432103157043
SVHN,TracIn,True,0.34,0.0,69.79620456695557
SVHN,YADEA,False,0.4733333333333333,0.09,16.21169137954712
SVHN,YADEA,True,0.6,0.06,5.334283113479614
SVHN,RPS,False,0.25,0.0,1.6346189975738523
SVHN,IF,True,0.37,0.0,91.0885660648346
SVHN,TracIn,True,0.37,0.0,69.64588785171509
SVHN,YADEA,False,0.5,0.07,16.27221441268921
SVHN,YADEA,True,0.6833333333333333,0.02,5.315804481506348
SVHN,RPS,False,0.2166666666666666,0.0,1.605421781539917
SVHN,IF,True,0.3066666666666666,0.0,91.78073811531068
SVHN,TracIn,True,0.3066666666666666,0.0,69.82023763656616
SVHN,YADEA,False,0.52,0.03,15.932822227478027
SVHN,YADEA,True,0.66,0.02,5.356477975845337
SVHN,RPS,False,0.22,0.0,1.6140613555908203
SVHN,IF,True,0.32,0.0,90.70024180412292
SVHN,TracIn,True,0.32,0.0,69.25116348266602
SVHN,YADEA,False,0.4833333333333333,0.03,16.188177585601807
SVHN,YADEA,True,0.7033333333333334,0.0,5.331916093826294
SVHN,RPS,False,0.2466666666666666,0.01,1.5977556705474854
SVHN,IF,True,0.3333333333333333,0.01,92.70154976844788
SVHN,TracIn,True,0.3333333333333333,0.01,68.70531368255615
SVHN,YADEA,False,0.4933333333333333,0.06,16.061766147613525
SVHN,YADEA,True,0.6733333333333333,0.0,5.319006681442261
SVHN,RPS,False,0.24,0.0,1.6009347438812256
SVHN,IF,True,0.3233333333333333,0.01,90.36583638191225
SVHN,TracIn,True,0.32,0.01,70.23767828941345
SVHN,YADEA,False,0.4733333333333333,0.05,16.15221881866455
SVHN,YADEA,True,0.6866666666666666,0.03,5.320617914199829
SVHN,RPS,False,0.2333333333333333,0.0,1.6008989810943604
SVHN,IF,True,0.34,0.0,94.20920968055724
SVHN,TracIn,True,0.34,0.0,68.75511145591736
SVHN,YADEA,False,0.5066666666666667,0.09,16.327481746673584
SVHN,YADEA,True,0.6833333333333333,0.04,5.354142665863037
SVHN,RPS,False,0.2133333333333333,0.0,1.6148865222930908
SVHN,IF,True,0.3333333333333333,0.0,92.48112845420836
SVHN,TracIn,True,0.33,0.0,68.20710515975952
SVHN,YADEA,False,0.4666666666666667,0.07,16.277886629104614
SVHN,YADEA,True,0.66,0.01,5.283674716949463
SVHN,RPS,False,0.25,0.0,1.5663249492645264
SVHN,IF,True,0.3533333333333333,0.0,89.3106005191803
SVHN,TracIn,True,0.3533333333333333,0.0,69.29104113578796
SVHN,YADEA,False,0.4266666666666667,0.06,16.59472131729126
SVHN,YADEA,True,0.66,0.01,5.331114768981934
SVHN,RPS,False,0.2433333333333333,0.01,1.5786359310150146
SVHN,IF,True,0.3633333333333333,0.01,93.65328788757324
SVHN,TracIn,True,0.3633333333333333,0.01,67.15303134918213
SVHN,YADEA,False,0.5166666666666667,0.03,16.044694900512695
SVHN,YADEA,True,0.6666666666666666,0.02,5.273566246032715
SVHN,RPS,False,0.24,0.0,1.6047298908233645
SVHN,IF,True,0.3633333333333333,0.0,90.38638281822205
SVHN,TracIn,True,0.3633333333333333,0.0,69.53201293945312
SVHN,YADEA,False,0.4966666666666666,0.1,15.97458028793335
SVHN,YADEA,True,0.7133333333333334,0.04,5.2533276081085205
SVHN,RPS,False,0.2033333333333333,0.0,1.5761241912841797
SVHN,IF,True,0.36,0.0,89.66092991828918
SVHN,TracIn,True,0.3566666666666667,0.0,68.93184208869934
SVHN,YADEA,False,0.4733333333333333,0.04,15.958759546279907
SVHN,YADEA,True,0.71,0.0,5.2712719440460205
SVHN,RPS,False,0.2233333333333333,0.0,1.5620131492614746
SVHN,IF,True,0.3133333333333333,0.0,88.29426145553589
SVHN,TracIn,True,0.31,0.0,70.01721048355103
SVHN,YADEA,False,0.49,0.03,15.95458173751831
SVHN,YADEA,True,0.67,0.01,5.254108667373657
SVHN,RPS,False,0.2433333333333333,0.0,1.5963971614837646
SVHN,IF,True,0.33,0.0,89.49080681800842
SVHN,TracIn,True,0.33,0.0,69.26935148239136
SVHN,YADEA,False,0.5333333333333333,0.1,16.07998561859131
SVHN,YADEA,True,0.6933333333333334,0.07,5.245528221130371
SVHN,RPS,False,0.23,0.0,1.579118251800537
SVHN,IF,True,0.35,0.0,88.74259805679321
SVHN,TracIn,True,0.3533333333333333,0.0,66.58937621116638
SVHN,YADEA,False,0.4166666666666667,0.02,15.990545511245728
SVHN,YADEA,True,0.5933333333333334,0.0,5.259904623031616
SVHN,RPS,False,0.25,0.02,1.5587682723999023
SVHN,IF,True,0.3633333333333333,0.0,89.77808117866516
SVHN,TracIn,True,0.36,0.0,67.36595582962036
SVHN,YADEA,False,0.4533333333333333,0.03,15.99344778060913
SVHN,YADEA,True,0.6366666666666667,0.01,5.223141193389893
SVHN,RPS,False,0.2566666666666666,0.0,1.5898451805114746
SVHN,IF,True,0.33,0.0,89.8501284122467
SVHN,TracIn,True,0.33,0.0,68.19384026527405
SVHN,YADEA,False,0.49,0.07,16.01734232902527
SVHN,YADEA,True,0.67,0.02,5.241353988647461
SVHN,RPS,False,0.2433333333333333,0.0,1.5761287212371826
SVHN,IF,True,0.3366666666666666,0.01,91.52204918861388
SVHN,TracIn,True,0.3333333333333333,0.01,67.18490695953369
SVHN,YADEA,False,0.4566666666666666,0.05,15.830912590026855
SVHN,YADEA,True,0.6533333333333333,0.01,5.210127353668213
SVHN,RPS,False,0.23,0.0,1.5898396968841553
SVHN,IF,True,0.3266666666666666,0.0,90.6676094532013
SVHN,TracIn,True,0.3266666666666666,0.0,69.25561833381653
SVHN,YADEA,False,0.52,0.07,15.936076879501345
SVHN,YADEA,True,0.62,0.01,5.230165719985962
SVHN,RPS,False,0.2,0.0,1.5594658851623535
SVHN,IF,True,0.31,0.0,89.84976387023926
SVHN,TracIn,True,0.31,0.0,68.72737193107605
SVHN,YADEA,False,0.4933333333333333,0.04,15.977458238601685
SVHN,YADEA,True,0.67,0.01,5.23495626449585
SVHN,RPS,False,0.2366666666666666,0.0,1.5600645542144775
SVHN,IF,True,0.3533333333333333,0.0,88.56394672393799
SVHN,TracIn,True,0.3533333333333333,0.0,70.38569355010986
SVHN,YADEA,False,0.46,0.01,15.792966365814207
SVHN,YADEA,True,0.7,0.0,5.209870338439941
SVHN,RPS,False,0.2333333333333333,0.0,1.5667974948883057
SVHN,IF,True,0.35,0.0,91.04300141334534
SVHN,TracIn,True,0.35,0.0,69.47482323646545
SVHN,YADEA,False,0.4533333333333333,0.06,15.826252222061155
SVHN,YADEA,True,0.6533333333333333,0.02,5.241197347640991
SVHN,RPS,False,0.2233333333333333,0.0,1.5623857975006104
SVHN,IF,True,0.3233333333333333,0.0,89.2250702381134
SVHN,TracIn,True,0.3233333333333333,0.0,69.54945921897888
SVHN,YADEA,False,0.5,0.03,15.6884024143219
SVHN,YADEA,True,0.6933333333333334,0.03,5.245793581008911
SVHN,RPS,False,0.2166666666666666,0.01,1.5581037998199463
SVHN,IF,True,0.3166666666666666,0.0,89.44644737243652
SVHN,TracIn,True,0.3166666666666666,0.0,68.67190599441528
SVHN,YADEA,False,0.4366666666666666,0.04,15.976777076721191
SVHN,YADEA,True,0.6633333333333333,0.03,5.234560489654541
SVHN,RPS,False,0.22,0.02,1.5677735805511477
SVHN,IF,True,0.3433333333333333,0.01,86.63559007644653
SVHN,TracIn,True,0.3433333333333333,0.01,67.31404852867126
SVHN,YADEA,False,0.4066666666666667,0.02,15.823455333709717
SVHN,YADEA,True,0.62,0.0,5.230046510696411
SVHN,RPS,False,0.2266666666666666,0.0,1.5077168941497805
SVHN,IF,True,0.3366666666666666,0.01,86.61655807495117
SVHN,TracIn,True,0.3366666666666666,0.01,69.8455913066864
SVHN,YADEA,False,0.5233333333333333,0.02,15.867549657821655
SVHN,YADEA,True,0.67,0.01,5.1682045459747314
SVHN,RPS,False,0.2,0.01,1.574307203292847
SVHN,IF,True,0.29,0.0,90.60475611686708
SVHN,TracIn,True,0.29,0.0,70.27829074859619
